synset:luxemburg.n.01,synset:european.n.01	-1	-derivationally_related_form-hypernym-,1.0
synset:tonga.n.01,synset:polynesia.n.01	-1	-instance_hypernym-_instance_hypernym-_has_part-,0.017241379310344827 -#- -_has_part-,1.0
synset:structure.n.05,synset:system.n.02	-1	-hypernym-,1.0 -#- -_member_meronym-member_meronym-hypernym-,1.0 -#- -hypernym-hypernym-_hypernym-,0.09803921568627451 -#- -hypernym-_hypernym-hypernym-,1.0
synset:olive.n.02,synset:olive.n.02	-1	-hypernym-_hypernym-,1.0 -#- -_member_meronym-member_meronym-,0.5196078431372549 -#- -has_part-_has_part-,1.0 -#- -hypernym-_member_meronym-member_meronym-_hypernym-,1.0 -#- -_member_meronym-member_meronym-_hypernym-,1.0 -#- -_member_meronym-member_meronym-hypernym-_hypernym-,0.62 -#- -hypernym-_hypernym-_member_meronym-member_meronym-,0.3125 -#- -hypernym-_hypernym-hypernym-_hypernym-,1.0 -#- -hypernym-_member_meronym-member_meronym-,0.5 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.25 -#- -has_part-hypernym-_hypernym-_has_part-,0.47058823529411764 -#- -_member_meronym-member_meronym-_member_meronym-member_meronym-,0.5384615384615384
synset:varanus_komodoensis.n.01,synset:varanus.n.01	-1	-hypernym-_member_meronym-,1.0
synset:crocodilian_reptile.n.01,synset:cayman.n.01	-1	-_hypernym-,0.37272727272727274 -#- -_hypernym-hypernym-_hypernym-,0.32653061224489793 -#- -_hypernym-_member_meronym-member_meronym-hypernym-_hypernym-,0.38461538461538464
synset:shadbush.n.01,synset:shrub.n.01	-1	-hypernym-,1.0 -#- -hypernym-_hypernym-hypernym-,1.0
synset:brittany.n.01,synset:breton.n.01	1	-_has_part-member_meronym-_hypernym-,0.3125
synset:beech_tree.n.01,synset:tree.n.01	-1	-hypernym-,1.0 -#- -hypernym-_member_meronym-member_meronym-,0.42276422764227645 -#- -hypernym-_hypernym-hypernym-,1.0
synset:snow_leopard.n.01,synset:panthera_onca.n.01	-1	-hypernym-_hypernym-,0.22 -#- -hypernym-_hypernym-_member_meronym-member_meronym-,0.12903225806451613 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.15384615384615385 -#- -hypernym-_member_meronym-member_meronym-_hypernym-,0.041666666666666664 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.12
synset:oncorhynchus.n.01,synset:silver_salmon.n.02	1	-member_meronym-hypernym-_hypernym-,0.21153846153846154
synset:ruta_graveolens.n.01,synset:ruta_graveolens.n.01	-1	-hypernym-_hypernym-,0.013333333333333334 -#- -_member_meronym-member_meronym-,1.0 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.015384615384615385 -#- -_member_meronym-member_meronym-_member_meronym-member_meronym-,1.0 -#- -_member_meronym-member_meronym-hypernym-_hypernym-,0.02
synset:x.n.02,synset:roman_alphabet.n.01	-1	-hypernym-_hypernym-_member_meronym-,0.20588235294117646
synset:railway_car.n.01,synset:wagon.n.01	-1	-hypernym-_hypernym-,0.08666666666666667 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.1724137931034483 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.023255813953488372
synset:poplar_tree.n.01,synset:cottonwood.n.01	-1	-_hypernym-,0.5254237288135594 -#- -hypernym-_hypernym-_hypernym-,0.14285714285714285 -#- -_member_meronym-member_meronym-_hypernym-,0.62 -#- -_hypernym-hypernym-_hypernym-,0.6428571428571429
synset:everlasting_flower.n.01,synset:family_compositae.n.01	-1	-hypernym-_member_meronym-,1.0
synset:people's_mujahidin_of_iran.n.01,synset:fatah.n.01	-1	-instance_hypernym-_instance_hypernym-,0.03333333333333333 -#- -synset_domain_topic_of-_synset_domain_topic_of-,0.019736842105263157
synset:muslimism.n.01,synset:sunni_islam.n.01	1	-member_meronym-hypernym-_hypernym-,0.08888888888888889
synset:service.n.06,synset:military_unit.n.01	1	-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.05555555555555555 -#- -synset_domain_topic_of-_synset_domain_topic_of-,0.007936507936507936 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.03571428571428571
synset:sarsaparilla.n.01,synset:ivy.n.01	-1	-hypernym-_hypernym-,0.09016393442622951 -#- -hypernym-_hypernym-_member_meronym-member_meronym-,0.2857142857142857 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.016666666666666666
synset:fraternity.n.01,synset:chapter.n.03	1	-hypernym-_hypernym-,0.043478260869565216 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.030303030303030304 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.1111111111111111 -#- -hypernym-derivationally_related_form-_derivationally_related_form-_hypernym-,0.06521739130434782
synset:legislature.n.01,synset:us_congress.n.01	-1	-_hypernym-,0.1827956989247312 -#- -hypernym-_hypernym-_hypernym-,0.0958904109589041 -#- -_hypernym-hypernym-_hypernym-,0.15584415584415584
synset:george_i.n.01,synset:georgian.a.04	-1	-_derivationally_related_form-_derivationally_related_form-derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-derivationally_related_form-,1.0 -#- -derivationally_related_form-,1.0 -#- -_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,1.0
synset:cereal_grass.n.01,synset:rice.n.02	-1	-_hypernym-,0.11392405063291139 -#- -_hypernym-_member_meronym-member_meronym-hypernym-_hypernym-,0.12121212121212122 -#- -hypernym-_hypernym-_hypernym-,0.0625 -#- -_hypernym-hypernym-_hypernym-,0.15625 -#- -_hypernym-_member_meronym-member_meronym-,0.30612244897959184
synset:true_cat.n.01,synset:panthera_onca.n.01	-1	-hypernym-_hypernym-_hypernym-,0.04938271604938271 -#- -hypernym-_member_meronym-member_meronym-_hypernym-,0.13636363636363635
synset:scotland.n.01,synset:scotland.n.01	-1	-has_part-_has_part-,0.8217821782178217 -#- -_has_part-has_part-,0.42574257425742573 -#- -has_part-instance_hypernym-_instance_hypernym-_has_part-,0.2978723404255319
synset:genus_equus.n.01,synset:horse.n.01	1	-member_meronym-hypernym-_hypernym-,0.3055555555555556
synset:galway.n.01,synset:french_republic.n.01	-1	-instance_hypernym-_instance_hypernym-_has_part-,0.10526315789473684 -#- -_has_part-_member_meronym-member_meronym-,0.05
synset:hebrew_script.n.01,synset:hebrew_script.n.01	-1	-hypernym-_hypernym-,0.31 -#- -has_part-_has_part-,1.0 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.22 -#- -member_meronym-_member_meronym-,1.0 -#- -hypernym-derivationally_related_form-_derivationally_related_form-_hypernym-,0.36 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.1388888888888889 -#- -has_part-hypernym-_hypernym-_has_part-,1.0
synset:harrier.n.03,synset:harrier.n.03	-1	-hypernym-_hypernym-,0.24545454545454545 -#- -_member_meronym-member_meronym-,0.43333333333333335 -#- -_hypernym-_member_meronym-member_meronym-hypernym-_hypernym-,0.14 -#- -_hypernym-hypernym-,1.0 -#- -hypernym-derivationally_related_form-_derivationally_related_form-_hypernym-,0.359375 -#- -_hypernym-_member_meronym-member_meronym-hypernym-,0.6 -#- -_member_meronym-member_meronym-hypernym-_hypernym-,0.18518518518518517 -#- -_member_meronym-member_meronym-hypernym-,0.45 -#- -hypernym-_hypernym-_member_meronym-member_meronym-,0.2571428571428571 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.35294117647058826 -#- -_hypernym-_member_meronym-member_meronym-,0.48 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.09433962264150944 -#- -_member_meronym-member_meronym-_member_meronym-member_meronym-,0.47
synset:beech_tree.n.01,synset:genus_fagus.n.01	-1	-_hypernym-_member_meronym-,1.0
synset:mustard_family.n.01,synset:cress_plant.n.01	1	-member_meronym-hypernym-,1.0 -#- -member_meronym-hypernym-hypernym-_hypernym-,0.15384615384615385
synset:workforce.n.01,synset:work_party.n.01	1	-has_part-hypernym-,1.0 -#- -hypernym-hypernym-_hypernym-_hypernym-,0.017857142857142856
synset:principality_of_monaco.n.01,synset:principality.n.01	-1	-instance_hypernym-,1.0
synset:kyrgyzstan.n.01,synset:stalinabad.n.01	-1	-has_part-_has_part-has_part-,0.03896103896103896
synset:composite_plant.n.01,synset:genus_centaurea.n.01	-1	-hypernym-_hypernym-_member_meronym-,0.04 -#- -_hypernym-_member_meronym-member_meronym-,0.10714285714285714
synset:ship.n.01,synset:submersible_warship.n.01	-1	-_hypernym-_hypernym-,0.029850746268656716
synset:woodwaxen.n.01,synset:shrub.n.01	-1	-hypernym-hypernym-,1.0
synset:genus_brassica.n.01,synset:pakchoi.n.01	1	-member_meronym-hypernym-_hypernym-,0.058823529411764705 -#- -member_meronym-hypernym-hypernym-_hypernym-,0.038461538461538464
synset:roman_alphabet.n.01,synset:x.n.02	1	-hypernym-member_meronym-_hypernym-,0.02
synset:genus_anas.n.01,synset:duck.n.01	-1	-member_meronym-hypernym-,1.0
synset:family.n.06,synset:subfamily.n.01	1	-hypernym-_hypernym-,0.04666666666666667 -#- -hypernym-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.03571428571428571 -#- -hypernym-_hypernym-hypernym-_hypernym-,0.05970149253731343
synset:sus.n.01,synset:shote.n.01	1	-member_meronym-derivationally_related_form-,0.2571428571428571 -#- -member_meronym-_derivationally_related_form-,0.208955223880597
synset:pea_family.n.01,synset:leguminous_plant.n.01	1	-member_meronym-hypernym-,1.0 -#- -member_meronym-hypernym-hypernym-_hypernym-,0.19047619047619047
synset:tyto_alba.n.01,synset:owl.n.01	-1	-hypernym-,1.0 -#- -hypernym-hypernym-_hypernym-,0.3 -#- -hypernym-_hypernym-hypernym-,1.0
