concept:object:hanger.n.02	concept:location:counter.n.01	0.9086165386753863	
concept:object:hanger.n.02	concept:location:cabinet.n.01	0.9048307422176524	
concept:object:hanger.n.02	concept:location:bowl.n.01	0.9048307422176524	
concept:object:hanger.n.02	concept:location:towel.n.01	0.46859756690065946	
concept:object:hanger.n.02	concept:location:plate.n.04	0.46859756690065946	
concept:object:hanger.n.02	concept:location:aluminum_foil.n.01	0.20928298657074046	
concept:object:hanger.n.02	concept:location:fork.n.01	0.10791089777807183	

concept:object:cabinet.n.01	concept:location:box.n.01	-0.3370967522051963	

concept:object:cutting_board.n.01	concept:location:napkin.n.01	0.9048307422176524	
concept:object:cutting_board.n.01	concept:location:bowl.n.01	0.9048307422176524	
concept:object:cutting_board.n.01	concept:location:omelet.n.01	0.7097723683008864	
concept:object:cutting_board.n.01	concept:location:plate.n.04	0.46859756690065946	

concept:object:cellphone.n.01	concept:location:bowl.n.01	0.7097723683008864	
concept:object:cellphone.n.01	concept:location:sink.n.01	0.7097723683008864	
concept:object:cellphone.n.01	concept:location:skillet.n.01	0.7097723683008864	
concept:object:cellphone.n.01	concept:location:microwave.n.02	0.7024391844226044	
concept:object:cellphone.n.01	concept:location:lettuce.n.02	0.2326104954037599	
concept:object:cellphone.n.01	concept:location:pot.n.01	-0.03934028960019613	
concept:object:cellphone.n.01	concept:location:mug.n.04	-0.0466734734784781	
concept:object:cellphone.n.01	concept:location:plate.n.04	-0.34415905858202045	
concept:object:cellphone.n.01	concept:location:lid.n.02	-1.093271716483103	

concept:object:sandwich.n.01	concept:location:tomato.n.01	1.7944797787875222	

concept:object:rolling_pin.n.01	concept:location:scrub_brush.n.01	1.7944797787875222	
concept:object:rolling_pin.n.01	concept:location:basket.n.01	0.9048307422176524	
concept:object:rolling_pin.n.01	concept:location:bowl.n.01	0.9048307422176524	
concept:object:rolling_pin.n.01	concept:location:book.n.01	0.46859756690065946	
concept:object:rolling_pin.n.01	concept:location:dish.n.01	0.46859756690065946	
concept:object:rolling_pin.n.01	concept:location:kitchen_stove.n.01	0.11110365645275196	
concept:object:rolling_pin.n.01	concept:location:water_bottle.n.01	-0.23016102388172038	

concept:object:potato.n.01	concept:location:pot.n.01	2.7370694444381716	
concept:object:potato.n.01	concept:location:scrub_brush.n.01	1.7944797787875222	
concept:object:potato.n.01	concept:location:sink.n.01	1.4369858683396144	

concept:object:omelet.n.01	concept:location:napkin.n.01	1.4369858683396144	
concept:object:omelet.n.01	concept:location:jar.n.01	1.4369858683396144	
concept:object:omelet.n.01	concept:location:cup.n.01	1.4369858683396144	

concept:object:soap.n.01	concept:location:table.n.02	2.0546841199055286	
concept:object:soap.n.01	concept:location:box.n.01	1.4369858683396144	

concept:object:napkin.n.01	concept:location:trash_can.n.01	2.20491431831621	
concept:object:napkin.n.01	concept:location:box.n.01	2.20491431831621	
concept:object:napkin.n.01	concept:location:coffee_maker.n.01	1.095721188005142	
concept:object:napkin.n.01	concept:location:can.n.01	0.9048307422176524	
concept:object:napkin.n.01	concept:location:cutting_board.n.01	0.46859756690065946	
concept:object:napkin.n.01	concept:location:water_bottle.n.01	0.28296456252246244	
concept:object:napkin.n.01	concept:location:mug.n.04	0.11110365645275196	

concept:object:bowl.n.01	concept:location:sink.n.01	2.20491431831621	*
concept:object:bowl.n.01	concept:location:egg.n.02	1.7944797787875222	
concept:object:bowl.n.01	concept:location:kitchen_stove.n.01	0.9048307422176524	*
concept:object:bowl.n.01	concept:location:omelet.n.01	0.9048307422176524	
concept:object:bowl.n.01	concept:location:jar.n.01	0.9048307422176524	
concept:object:bowl.n.01	concept:location:knob.n.02	0.46859756690065946	
