synset:landing.n.03	synset:put_down.v.03	14.83409926485082	*

synset:swindler.n.01	synset:wring.v.03	8.47379833350876	*

synset:scoffer.n.01	synset:engorgement.n.02	-0.2766474204960694	

synset:skid.v.01	synset:soul.n.02	-0.19507183963707952	

synset:waken.v.01	synset:waker.n.01	9.872949349547838	*

synset:perjury.n.01	synset:perjure.v.01	27.313086839385736	*

synset:extirpation.n.01	synset:extirpation.n.01	-5.880429530162383	

synset:movement.n.03	synset:travel.v.01	20.8624987603695	*

synset:plunge.n.01	synset:duck.v.03	4.232565310028466	*

synset:work.n.03	synset:work.v.02	14.660948488049018	*

synset:powerlessness.n.01	synset:unfaithfulness.n.01	-0.06397316322125524	

synset:slack_off.v.01	synset:suspend.v.04	-0.7643517380961616	

synset:put_off.v.03	synset:put_off.v.03	-6.04873025817395	

synset:interference.n.02	synset:involution.n.03	-0.2021267510519772	

synset:persistence.n.01	synset:uninterrupted.a.02	25.894796012253632	*

synset:trade.v.05	synset:principal.n.06	2.892365172899811	*
synset:trade.v.05	synset:trading.n.01	1.6578698110034131	*

synset:warn.v.01	synset:warning.n.01	0.22907781300520974	*

synset:take_down.v.01	synset:lower_berth.n.01	15.678077547822285	*

synset:splotch.v.01	synset:fingerprint.n.03	1.4823375306117048	

synset:sprinkle.v.04	synset:sprinkling.n.04	16.6186070761209	*

synset:talk.v.06	synset:verbalizer.n.01	9.581056908666715	*
synset:talk.v.06	synset:talk.n.04	5.577104874003159	*
synset:talk.v.06	synset:lecturing.n.01	4.570807356156044	*

synset:break.v.05	synset:breakable.a.01	2.3628402915224758	*
synset:break.v.05	synset:fracture.v.06	-0.7481078498536597	

synset:peeper.n.03	synset:slough.v.01	0.24625503680300836	

synset:essay.n.01	synset:litterateur.n.01	24.59957555763597	*
synset:essay.n.01	synset:written_material.n.01	-1.1339079359738031	

synset:epiphytic.a.01	synset:epiphytic_plant.n.01	26.86862829235477	*

synset:piousness.n.01	synset:pious.a.01	24.480655251470328	*

synset:moisturize.v.01	synset:wetting.n.01	3.3560054817820832	

synset:stuff.v.03	synset:stoppage.n.02	28.59686962093613	*

synset:transmitter.n.01	synset:send.v.03	8.239353175781158	*

synset:supplement.n.01	synset:supplement.v.03	25.236699267262022	*

synset:saurian.a.01	synset:saurian.n.01	26.29244348550906	*

synset:mongolic_language.n.01	synset:mongolian.a.02	17.233729771986322	*

synset:contracture.n.01	synset:squeeze.v.09	24.137764971342662	*

synset:transport.v.01	synset:transporter.n.01	0.021087201093077105	*

synset:sumptuousness.n.02	synset:sumptuousness.n.01	-1.2190737319397569	

synset:sea_scallop.n.01	synset:scollop.n.02	-1.5589216222878788	

synset:torture.v.02	synset:oppressor.n.01	0.13960382064021615	
synset:torture.v.02	synset:agonize.v.02	-0.04181743832122756	

synset:dramatic_event.n.01	synset:pad.v.01	13.07290059897484	*

synset:stipulate.v.01	synset:qualification.n.01	6.478451059994684	*
synset:stipulate.v.01	synset:stipulation.n.03	3.6146754998695925	*
synset:stipulate.v.01	synset:qualify.v.02	-0.17534222192461826	

synset:roll_up.v.02	synset:bale.v.01	-1.5557137769464249	

synset:marketplace.n.01	synset:market.v.01	8.078485766463842	*

synset:brahmin.n.03	synset:brahminical.a.01	25.894796012253632	*

synset:electrify.v.02	synset:wire.v.05	-0.9271316172341464	
synset:electrify.v.02	synset:electrify.v.02	-2.6534197053221362	

synset:percolate.n.01	synset:percolate.v.01	8.662022064061777	*

synset:donation.n.02	synset:kick_in.v.02	14.373001528544247	*

synset:rising.a.01	synset:meeter.n.01	4.711372309695854	*
synset:rising.a.01	synset:visit.v.01	-0.13444823546265966	

synset:train_of_thought.n.01	synset:think.v.03	-0.16514951365646585	

synset:reviewer.n.01	synset:review.v.02	12.238939225634677	*

synset:mulct.n.01	synset:incentive.n.02	-0.08480205266851687	

synset:subscribe.v.04	synset:plight.v.02	-0.6503021511506973	

synset:sit.v.06	synset:wheel.v.04	-0.02211002011444069	

synset:rank.v.01	synset:rank.n.02	14.961548088957324	*

synset:shit.n.04	synset:tell_on.v.01	11.136599137284334	*

synset:snap.n.08	synset:elastic.a.01	26.042730670959052	*
synset:snap.n.08	synset:ricochet.n.01	-0.44429616471035854	

synset:trauma.n.02	synset:traumatize.v.01	14.822116260681936	*

synset:stratum.n.02	synset:relegate.v.04	12.235870868032379	*

synset:saint.n.03	synset:sanctify.v.02	7.337238277353078	*

synset:paint.v.03	synset:painter.n.01	8.00522697209576	*
synset:paint.v.03	synset:pigment.n.03	7.456633521742874	*

