synset:kurd.n.01	synset:ethnic_minority.n.01	-1.819509378399459	

synset:nonparticulate_radiation.n.01	synset:nonparticulate_radiation.n.01	-5.707166338357223	

synset:emulate.v.01	synset:simulate.v.01	0.5711251224837613	*

synset:extirpation.n.01	synset:extirpation.n.01	-4.619670464651039	

synset:movement.n.03	synset:movement.n.03	-3.3796436617648093	

synset:powerlessness.n.01	synset:uneffective.a.01	-3.3108737416342544	

synset:put_off.v.03	synset:discourage.v.02	3.298957542787045	*

synset:primary_quill.n.01	synset:pinion.v.02	-3.7335113558215047	

synset:alcoholic.a.01	synset:antifreeze.n.01	-1.425067348506511	

synset:decennium.n.01	synset:time_period.n.01	1.194433574553258	*

synset:computer_code.n.01	synset:freeware.n.01	-0.43049020690657297	

synset:talk.v.06	synset:questioner.n.01	-0.1600175595667308	

synset:moisturize.v.01	synset:wash.v.11	-0.05313391005813472	*

synset:torture.v.02	synset:wound.v.01	0.004175442955147199	*

synset:infection.n.01	synset:itch.v.02	-1.6560121073897274	

synset:stipulate.v.01	synset:rent.n.01	-0.29787964326254834	

synset:percolate.n.01	synset:percolate.n.01	1.0698491353920274	

synset:practicality.n.01	synset:use.n.02	-2.1525388417644296	

synset:rising.a.01	synset:take_on.v.05	-0.0664115866512902	

synset:interconnection.n.02	synset:joining.n.01	-0.2526811305032242	*

synset:year.n.03	synset:time_period.n.01	0.5733154339747307	*

synset:sit.v.06	synset:travel.v.01	0.9254089608215352	*

synset:circumflex_artery.n.01	synset:splenic_artery.n.01	-0.6282776731123367	

synset:visit.v.05	synset:visit.v.05	-0.5999723874420433	
synset:visit.v.05	synset:infliction.n.01	-1.96287201195544	

synset:train.v.08	synset:trainer.n.01	-0.7523755424620389	

synset:saint.n.03	synset:leader.n.01	-2.8694178947125493	

synset:paint.v.03	synset:represent.v.09	1.6753479101013697	*

synset:form.n.10	synset:form.n.10	-4.568002191953681	

synset:tightness.n.03	synset:converge.v.03	-6.848322985881804	

synset:worshipper.n.01	synset:venerate.v.01	-2.0645132583409085	

synset:burning.n.02	synset:smartness.n.01	1.9340943707824638	
synset:burning.n.02	synset:pain.n.01	1.9335887430229959	*

synset:flyer.n.03	synset:pilot.v.01	-8.27174355041358	

synset:entertainment.n.01	synset:recreation.n.01	0.1011340276403046	*
synset:entertainment.n.01	synset:presentment.n.03	-0.731833351741174	

synset:slippage.n.03	synset:movement.n.02	0.6196637603311147	*

synset:ship.n.01	synset:storage_area.n.01	-0.17055321911719984	

synset:lunch.v.02	synset:junket.v.02	-0.07512655018061118	

synset:whitewash.n.03	synset:clearing.n.02	0.3864698945713104	*

synset:grill.v.01	synset:cook.v.03	2.934777975427003	*

synset:quechuan_language.n.01	synset:attacapan.n.02	-0.3422979087775564	

synset:mourn.v.01	synset:sorrow.v.01	0.9018807073051561	*

synset:inning.n.01	synset:section.n.06	3.121324318325756	*

synset:fasting.n.01	synset:diet.v.01	-3.126769122862697	

synset:venesection.n.01	synset:slash.n.04	-0.5300285986422557	

synset:school_of_thought.n.01	synset:philosopher.n.01	-0.30215704770565627	

synset:disintegration.n.05	synset:extinction.n.04	-0.23323475540829036	

synset:reach.v.05	synset:win.v.04	0.041412903634448314	*

