synset:hard.a.02	synset:unmerciful.a.01	4.802647408527513	*
synset:hard.a.02	synset:insensitive.a.02	3.925681351580102	*

synset:piousness.n.01	synset:religious.a.02	-1.562321468151443	

synset:merciful.a.01	synset:compassionate.a.01	0.336723384084866	*

synset:eat.v.02	synset:polish_off.v.03	-0.07929803287262174	*

synset:necessary.a.01	synset:thing.n.12	-0.8412539692891337	

synset:passive_resistance.n.01	synset:quiet.a.01	-1.7100315948238975	

synset:strong.a.01	synset:powerful.a.01	5.019339914767848	*

synset:rupture.n.03	synset:tear_up.v.01	-0.5468197171732777	

synset:converge.v.03	synset:converge.v.04	-0.25666835872652694	

synset:qui_vive.n.01	synset:watchful.a.01	-3.8653003162600736	

synset:efficacious.a.01	synset:efficacious.a.02	9.192170577420093	*

synset:wideness.n.01	synset:wide.a.01	-5.643470991832106	

synset:cognizant.a.01	synset:awake.a.01	2.475141164063191	*
synset:cognizant.a.01	synset:susceptible.a.01	0.333895046647557	

synset:powerless.a.01	synset:uneffective.a.01	7.477726165573087	*
synset:powerless.a.01	synset:weak.a.01	2.854045171317627	*
synset:powerless.a.01	synset:unfertile.a.01	0.010397916329003692	

synset:contented.a.01	synset:joyous.a.01	0.6285010271313468	

synset:real.a.01	synset:genuine.a.01	3.266186811112479	*
synset:real.a.01	synset:concrete.a.01	2.718846531730058	*

synset:refined.a.01	synset:elegant.a.01	9.968441727398371	*

synset:lively.a.01	synset:energetic.a.01	2.553168701622103	*

synset:jinks.n.01	synset:capable.a.01	4.999687793877766	*
synset:jinks.n.01	synset:skilled.a.01	1.5084983456485674	*

synset:modern.a.01	synset:new.a.01	6.423281917533254	*

synset:joyful.a.01	synset:joyous.a.01	2.4839319105708326	*

synset:unsafe.a.02	synset:unsafe.a.01	0.7465295460764958	*

synset:permanent.a.01	synset:unchangeable.a.01	1.036269399796176	*

synset:noncompliant.a.01	synset:intractable.a.01	4.382411888210696	*
synset:noncompliant.a.01	synset:rebelliousness.n.01	-1.1117767660106022	

synset:laziness.n.01	synset:passive.a.01	-0.4410745762845619	

synset:need.n.01	synset:govern.v.04	-0.20887809266689633	

synset:tie.v.01	synset:lace_up.v.01	-0.3883881235642076	

synset:unemotional.a.01	synset:cool.a.04	7.464256269682225	*

synset:credulous.a.01	synset:naivety.n.01	-2.8648726554700543	

synset:productive.a.01	synset:fertile.a.01	2.871455379070543	*
synset:productive.a.01	synset:originative.a.01	1.901252158668679	*

synset:round.a.01	synset:round.a.01	3.065091613995206	

synset:unworldly.a.01	synset:naive.a.01	7.488888109949395	*

synset:benignant.a.01	synset:harmless.a.01	2.3105540981082537	*

synset:righteous.a.01	synset:goodness.n.01	-0.15677695562367952	
synset:righteous.a.01	synset:innocence.n.03	-0.1638829533845358	

synset:unreal.a.01	synset:unreality.n.02	-2.792288068891894	

synset:unimportant.a.01	synset:nonmeaningful.a.01	3.6554073019701283	*
synset:unimportant.a.01	synset:unimportant.a.02	2.3357020832861943	*

synset:appetizing.a.01	synset:toothsome.a.01	3.2998850794983245	*

synset:ask.v.02	synset:invite.v.06	-0.017508851613833254	*
synset:ask.v.02	synset:invite.v.02	-0.02918141935638876	*

synset:watchful.a.01	synset:awake.a.01	3.0167882637476935	*

synset:sanctity.n.01	synset:sacred.a.01	-1.812339352605009	

synset:remembrance.n.01	synset:think.n.01	-0.02833215904012351	

synset:savvy.v.01	synset:clear.a.01	-3.1973202632770965	

synset:ignoble.a.01	synset:dishonourable.a.01	2.3554875998296048	*

synset:unseeable.a.01	synset:covert.a.01	6.7935203471365515	*

