synset:run_up.v.02	synset:raise.v.02	1
synset:empathy.n.01	synset:sympathy.n.02	1
synset:pullout.n.01	synset:retreat.n.01	1
synset:charge.n.11	synset:request.n.02	1
synset:surmounter.n.01	synset:restrainer.n.02	1
synset:expand.v.02	synset:grow.v.02	1
synset:hitch.n.04	synset:connexion.n.04	1
synset:manufacture.v.02	synset:think_up.v.01	1
synset:abstract.v.01	synset:view.v.01	1
synset:posture.v.01	synset:deport.v.01	1
synset:constitutionalist.n.01	synset:proponent.n.01	1
synset:ochroma_lagopus.n.01	synset:flowering_tree.n.01	1
synset:average.n.02	synset:ratio.n.01	1
synset:announcer.n.02	synset:broadcaster.n.01	1
synset:ontology.n.01	synset:system.n.05	1
synset:water_heater.n.01	synset:tank.n.02	1
synset:cupper.n.01	synset:tea.n.01	1
synset:curb.n.04	synset:restraint.n.01	1
synset:orientalism.n.01	synset:liberal_arts.n.01	1
synset:service.n.14	synset:upkeep.n.01	1
synset:soy_sauce.n.01	synset:condiment.n.01	1
synset:defense.n.03	synset:team.n.01	1
synset:manifest.v.01	synset:testify.v.02	1
synset:uvulopalatopharyngoplasty.n.01	synset:surgical_process.n.01	1
synset:wheat_berry.n.02	synset:grain.n.02	1
synset:onslaught.n.02	synset:operation.n.05	1
synset:finance.n.02	synset:political_economy.n.01	1
synset:generality.n.02	synset:quality.n.01	1
synset:shellac_varnish.n.01	synset:varnish.n.01	1
synset:slow_down.v.04	synset:modify.v.03	1
synset:composite_plant.n.01	synset:flower.n.01	1
synset:morning_time.n.01	synset:time_period.n.01	1
synset:sensitizing.n.01	synset:immunization.n.01	1
synset:finding.n.03	synset:physical_object.n.01	1
synset:play.n.16	synset:vice.n.02	1
synset:work.v.18	synset:stir.v.03	1
synset:underscore.v.01	synset:stress.v.01	1
synset:mastership.n.02	synset:spot.n.08	1
synset:assurance.n.04	synset:insurance.n.01	1
synset:merrymaking.n.01	synset:festivity.n.01	1
synset:tenant.v.01	synset:populate.v.01	1
synset:job.n.04	synset:production.n.03	1
synset:inform.v.03	synset:inform.v.01	1
synset:chlamydia.n.01	synset:venus's_curse.n.01	1
synset:splotch.v.01	synset:spot.v.04	1
synset:kid.n.04	synset:progeny.n.01	1
synset:stopping_point.n.01	synset:ending.n.03	1
synset:want.n.01	synset:poverty.n.01	1
