synset:transfer.v.01	synset:tasteful.a.01	1
synset:pointed.a.01	synset:despond.v.01	1
synset:distinct.a.02	synset:wander.v.05	1
synset:meanwhile.r.01	synset:advantageous.a.01	1
synset:demagnetize.v.02	synset:coloured.a.01	1
synset:unwholesome.a.01	synset:robalo.n.01	1
synset:siluriformes.n.01	synset:visible.a.01	1
synset:independent.a.01	synset:elicit.v.03	1
synset:advantageous.a.01	synset:meanwhile.r.01	1
synset:elicit.v.03	synset:independent.a.01	1
synset:resettlement.n.01	synset:cold.a.01	1
synset:sauce.v.03	synset:concave.a.01	1
synset:nigh.a.01	synset:solidify.v.02	1
synset:whole.n.02	synset:nascent.a.01	1
synset:limpet.n.02	synset:refined.a.01	1
synset:robalo.n.01	synset:unwholesome.a.01	1
synset:caudated.a.01	synset:fire.v.03	1
synset:visible.a.01	synset:siluriformes.n.01	1
synset:reward.v.03	synset:superior.a.01	1
synset:detention.n.02	synset:harmful.a.01	1
synset:thrash.v.07	synset:unlikely.a.02	1
synset:fire.v.03	synset:caudated.a.01	1
synset:array.v.02	synset:desirable.a.01	1
synset:revive.v.04	synset:attractive.a.01	1
synset:genuine.a.01	synset:teleselling.n.01	1
synset:joint.a.01	synset:air_out.v.01	1
synset:unlikely.a.02	synset:thrash.v.07	1
synset:concave.a.01	synset:sauce.v.03	1
synset:wander.v.05	synset:distinct.a.02	1
synset:precession.n.02	synset:hot.a.03	1
synset:exchange.n.10	synset:attractive.a.01	1
synset:nascent.a.01	synset:whole.n.02	1
synset:attractive.a.01	synset:revive.v.04	1
synset:breakable.a.01	synset:design.v.02	1
synset:coloured.a.01	synset:demagnetize.v.02	1
synset:air_out.v.01	synset:joint.a.01	1
synset:replay.n.02	synset:unfit.a.02	1
synset:bowdlerization.n.01	synset:coloured.a.01	1
synset:desirable.a.01	synset:array.v.02	1
synset:teleselling.n.01	synset:genuine.a.01	1
synset:neutral.a.05	synset:drawing_off.n.01	1
synset:despond.v.01	synset:pointed.a.01	1
synset:refined.a.01	synset:limpet.n.02	1
synset:design.v.02	synset:breakable.a.01	1
synset:superior.a.01	synset:reward.v.03	1
synset:solidify.v.02	synset:nigh.a.01	1
synset:tasteful.a.01	synset:transfer.v.01	1
synset:nightjar.n.01	synset:practical.a.01	1
synset:drawing_off.n.01	synset:neutral.a.05	1
synset:tidy.a.01	synset:stiffen.v.02	-1
synset:despond.v.01	synset:taper.n.02	-1
synset:demagnetize.v.02	synset:chromatic.a.03	-1
synset:neutral.a.05	synset:neutral.a.05	-1
synset:interoperability.n.01	synset:realism.n.01	-1
synset:cold.a.01	synset:iciness.n.01	-1
synset:opportune.a.01	synset:advantageous.a.01	-1
synset:teleselling.n.01	synset:legitimacy.n.02	-1
synset:incapableness.n.02	synset:repetition.n.02	-1
synset:noxious.a.01	synset:robalo.n.01	-1
synset:unwholesome.a.01	synset:detention.n.02	-1
synset:view.n.03	synset:visibleness.n.01	-1
synset:profitable.a.01	synset:advantageous.a.01	-1
synset:concave.a.01	synset:concavity.n.02	-1
synset:reduce.v.18	synset:flaming.n.01	-1
synset:attractive.a.01	synset:attractive.a.01	-1
synset:maths.n.01	synset:independent.a.01	-1
synset:heartsickness.n.01	synset:taper.v.02	-1
synset:concave.a.01	synset:ballroom_dancing.n.01	-1
synset:exchange.n.10	synset:magnet.n.02	-1
synset:solidify.v.02	synset:solidify.v.02	-1
synset:thrash.v.07	synset:thresh.v.04	-1
synset:stand.v.06	synset:love.n.01	-1
synset:visibleness.n.01	synset:siluriform_fish.n.01	-1
synset:transportation.n.02	synset:cold.a.01	-1
synset:expose.v.01	synset:air.n.01	-1
synset:segmented_worm.n.01	synset:caudate_nucleus.n.01	-1
synset:practicality.n.01	synset:computing.n.01	-1
synset:specify.v.07	synset:tension.n.04	-1
synset:nativity.n.01	synset:forte.n.03	-1
synset:plan.v.04	synset:breakable.a.01	-1
synset:revive.v.04	synset:renewal.n.01	-1
synset:amalgam.n.02	synset:nascent.a.01	-1
synset:cotillion.n.02	synset:tension.n.04	-1
synset:elegant.a.01	synset:transferee.n.02	-1
synset:concave.a.01	synset:pit.n.02	-1
synset:preciseness.n.01	synset:focus.n.02	-1
synset:renew.v.01	synset:attractiveness.n.02	-1
synset:superior.a.01	synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	-1
synset:distance.n.01	synset:set.v.14	-1
synset:harmful.a.01	synset:punishment.n.01	-1
synset:friendly.a.01	synset:desirable.a.01	-1
synset:elicit.v.03	synset:system_of_rules.n.01	-1
synset:maths.n.01	synset:tasteful.a.01	-1
synset:refined.a.01	synset:worldly.a.01	-1
synset:hue.n.01	synset:written_material.n.01	-1
synset:neutral.a.05	synset:suck_out.v.01	-1
synset:modify.v.03	synset:concave.a.01	-1
synset:tattle.v.02	synset:accurate.a.01	-1
