-hypernym-_hypernym-synset_domain_topic_of-	3.501739697299271
-hypernym-synset_domain_topic_of-	2.7458502811336047
-_derivationally_related_form-derivationally_related_form-synset_domain_topic_of-	2.3398693319795036
-_has_part-synset_domain_topic_of-	1.961728397374162
-_hypernym-synset_domain_topic_of-	1.5694241291912112
-synset_domain_topic_of-_synset_domain_topic_of-synset_domain_topic_of-	1.4826544453244808
-has_part-synset_domain_topic_of-	1.341102349249392
-_derivationally_related_form-hypernym-derivationally_related_form-	0.9707299695946707
-hypernym-_has_part-	0.819915354509922
-hypernym-synset_domain_topic_of-_hypernym-	0.7725185296044595
-_has_part-	0.6522008631736881
-derivationally_related_form-synset_domain_topic_of-	0.5934274011761776
-_derivationally_related_form-synset_domain_topic_of-	0.5811485636170303
-hypernym-_derivationally_related_form-_derivationally_related_form-	0.40231298169630847
-_has_part-hypernym-synset_domain_topic_of-	0.3498367909674695
-hypernym-derivationally_related_form-_has_part-	0.33168789098297813
-hypernym-derivationally_related_form-_derivationally_related_form-	0.30033061983204606
-_hypernym-_hypernym-	0.2770412229357593
-derivationally_related_form-hypernym-	0.14346645109587236
-_derivationally_related_form-hypernym-	0.12452926126283397
-_hypernym-_synset_domain_topic_of-synset_domain_topic_of-	0.10945156806673423
-derivationally_related_form-	0.10260050744892119
-_derivationally_related_form-	0.07869434448608098
-derivationally_related_form-derivationally_related_form-_derivationally_related_form-	0.07719205919377184
-member_meronym-derivationally_related_form-	0.05385044054207785
-hypernym-hypernym-	0.05065667704176043
-synset_domain_topic_of-_hypernym-	0.04808275261783925
-derivationally_related_form-_derivationally_related_form-_derivationally_related_form-	0.0401714281805912
-instance_hypernym-_instance_hypernym-	0.0
-_instance_hypernym-	0.0
-instance_hypernym-_hypernym-	0.0
-derivationally_related_form-_synset_domain_topic_of-	0.0
-synset_domain_topic_of-_synset_domain_topic_of-instance_hypernym-_instance_hypernym-	0.0
-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-_hypernym-	0.0
-member_of_domain_region-	0.0
-_has_part-_synset_domain_topic_of-instance_hypernym-	0.0
-instance_hypernym-_synset_domain_topic_of-	0.0
-_member_of_domain_region-has_part-	0.0
-synset_domain_topic_of-_derivationally_related_form-_derivationally_related_form-	0.0
-_member_of_domain_usage-member_of_domain_usage-	0.0
-_synset_domain_topic_of-synset_domain_topic_of-hypernym-	-0.003040883376950039
-_derivationally_related_form-_synset_domain_topic_of-	-0.004156574615976273
-_derivationally_related_form-_derivationally_related_form-	-0.009202912916065883
-hypernym-_synset_domain_topic_of-	-0.015154243869832894
-hypernym-has_part-	-0.015235044092959707
-_verb_group-verb_group-	-0.020579997898878283
-synset_domain_topic_of-_hypernym-_hypernym-	-0.02354467258203625
-_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-	-0.03001803080060168
-_member_of_domain_region-member_of_domain_region-	-0.03072546577288592
-_derivationally_related_form-derivationally_related_form-	-0.03108476137014387
-derivationally_related_form-_derivationally_related_form-derivationally_related_form-	-0.03138893502761098
-derivationally_related_form-synset_domain_topic_of-has_part-	-0.03494917876461893
-derivationally_related_form-_derivationally_related_form-	-0.03495524786573405
-hypernym-_derivationally_related_form-	-0.03551004819012189
-hypernym-derivationally_related_form-	-0.03712508581010781
-derivationally_related_form-derivationally_related_form-	-0.03857961585583265
-derivationally_related_form-hypernym-_hypernym-	-0.056442402936306896
-_derivationally_related_form-_derivationally_related_form-derivationally_related_form-	-0.05687431371103711
-hypernym-synset_domain_topic_of-_synset_domain_topic_of-derivationally_related_form-	-0.064794915766227
-has_part-synset_domain_topic_of-_synset_domain_topic_of-	-0.06509182381366133
-has_part-	-0.0680292215807544
-_synset_domain_topic_of-_has_part-	-0.09706003712362944
-synset_domain_topic_of-_has_part-	-0.10193464489779924
-instance_hypernym-	-0.10193464489779924
-_derivationally_related_form-derivationally_related_form-_derivationally_related_form-	-0.10945055014905183
-has_part-_has_part-	-0.11737520954984075
-_member_meronym-member_meronym-	-0.12547029658659842
-synset_domain_topic_of-hypernym-	-0.13512394791009968
-synset_domain_topic_of-_synset_domain_topic_of-_hypernym-	-0.16128048912415724
-synset_domain_topic_of-_synset_domain_topic_of-has_part-	-0.16377464553591306
-_synset_domain_topic_of-hypernym-_hypernym-	-0.1700424258416892
-_hypernym-hypernym-_hypernym-	-0.1747284489692609
-_hypernym-has_part-	-0.19968233243915567
-_hypernym-synset_domain_topic_of-_hypernym-	-0.2031477256553573
-_hypernym-_derivationally_related_form-_derivationally_related_form-	-0.20513777265482983
-synset_domain_topic_of-_synset_domain_topic_of-hypernym-	-0.22750334158999969
-hypernym-_hypernym-derivationally_related_form-	-0.2604271844986964
-synset_domain_topic_of-hypernym-_hypernym-_synset_domain_topic_of-	-0.26739649532274473
-_synset_domain_topic_of-synset_domain_topic_of-_hypernym-	-0.2721996161542355
-derivationally_related_form-_hypernym-	-0.27825498049910946
-_derivationally_related_form-_hypernym-	-0.281552666767598
-synset_domain_topic_of-_synset_domain_topic_of-derivationally_related_form-	-0.29513857528666315
-hypernym-synset_domain_topic_of-_synset_domain_topic_of-	-0.30250938994671467
-hypernym-hypernym-_hypernym-	-0.31091440907633766
-hypernym-hypernym-_hypernym-_hypernym-	-0.32579707718526196
-synset_domain_topic_of-_synset_domain_topic_of-_derivationally_related_form-	-0.3276827460928116
-synset_domain_topic_of-_derivationally_related_form-	-0.3482919218252734
-_derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-	-0.3534196122706755
-synset_domain_topic_of-derivationally_related_form-	-0.35809132233345625
-_hypernym-	-0.3720242475684388
-derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-	-0.3975032044608166
-_derivationally_related_form-derivationally_related_form-_hypernym-	-0.4235090149245436
-_synset_domain_topic_of-hypernym-	-0.5398230163050332
-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-	-0.553319823806694
-synset_domain_topic_of-_synset_domain_topic_of-	-0.5991885368819012
-_synset_domain_topic_of-hypernym-_hypernym-synset_domain_topic_of-	-0.6686566119198699
-hypernym-_hypernym-	-0.6747416705379484
-_hypernym-hypernym-	-0.7872327359894047
-hypernym-	-0.888736220902561
-_synset_domain_topic_of-synset_domain_topic_of-	-1.0417939700911674
