synset:neutral.a.05,synset:neutral.a.05	-1	-also_see-also_see-,1.0 -#- -_also_see-also_see-,1.0 -#- -_also_see-_also_see-,1.0 -#- -also_see-_also_see-,1.0
synset:harmful.a.01,synset:punishment.n.01	-1	-similar_to-hypernym-,1.0 -#- -_similar_to-hypernym-,1.0 -#- -derivationally_related_form-derivationally_related_form-similar_to-hypernym-,1.0 -#- -similar_to-similar_to-similar_to-hypernym-,1.0 -#- -_derivationally_related_form-derivationally_related_form-similar_to-hypernym-,1.0 -#- -_similar_to-similar_to-similar_to-hypernym-,1.0 -#- -derivationally_related_form-derivationally_related_form-_similar_to-hypernym-,1.0
synset:plan.v.04,synset:breakable.a.01	-1	-_derivationally_related_form-_derivationally_related_form-similar_to-,1.0 -#- -derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -derivationally_related_form-_derivationally_related_form-similar_to-,1.0
synset:refined.a.01,synset:worldly.a.01	-1	-also_see-_also_see-_also_see-,0.15942028985507245
synset:cold.a.01,synset:iciness.n.01	-1	-similar_to-_derivationally_related_form-,0.20967741935483872 -#- -similar_to-derivationally_related_form-,0.27049180327868855 -#- -_similar_to-_derivationally_related_form-,0.2231404958677686 -#- -derivationally_related_form-_hypernym-,0.3 -#- -_similar_to-derivationally_related_form-,0.15447154471544716 -#- -similar_to-similar_to-_derivationally_related_form-_hypernym-,0.4
synset:renew.v.01,synset:attractiveness.n.02	-1	-_hypernym-_hypernym-_similar_to-derivationally_related_form-,0.7142857142857143 -#- -_hypernym-derivationally_related_form-derivationally_related_form-similar_to-derivationally_related_form-,0.5
synset:revive.v.04,synset:renewal.n.01	-1	-hypernym-derivationally_related_form-_hypernym-,0.5641025641025641 -#- -hypernym-derivationally_related_form-_derivationally_related_form-_hypernym-derivationally_related_form-,0.20512820512820512
synset:precession.n.02,synset:hot.a.03	1	-_similar_to-,1.0 -#- -similar_to-,1.0 -#- -_similar_to-_also_see-_also_see-,0.3 -#- -_similar_to-also_see-_also_see-,0.31 -#- -_derivationally_related_form-_derivationally_related_form-similar_to-,1.0 -#- -_similar_to-also_see-also_see-,0.3 -#- -derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -_similar_to-_also_see-also_see-,0.28 -#- -derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -similar_to-_also_see-_also_see-,0.26 -#- -derivationally_related_form-_derivationally_related_form-similar_to-,1.0
synset:reduce.v.18,synset:flaming.n.01	-1	-synset_domain_topic_of-_synset_domain_topic_of-_hypernym-_derivationally_related_form-,0.125
synset:detention.n.02,synset:harmful.a.01	1	-_similar_to-,1.0 -#- -similar_to-,1.0 -#- -_similar_to-also_see-_also_see-,0.6597938144329897 -#- -_similar_to-also_see-also_see-,0.6354166666666666 -#- -similar_to-_derivationally_related_form-derivationally_related_form-,1.0 -#- -similar_to-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -_similar_to-_also_see-also_see-,0.6736842105263158 -#- -similar_to-derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -similar_to-derivationally_related_form-derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_similar_to-derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -similar_to-_also_see-_also_see-,0.6808510638297872 -#- -derivationally_related_form-_derivationally_related_form-similar_to-,1.0 -#- -_similar_to-derivationally_related_form-derivationally_related_form-,1.0 -#- -_similar_to-_also_see-_also_see-,0.6770833333333334 -#- -_derivationally_related_form-_derivationally_related_form-similar_to-,1.0
synset:expose.v.01,synset:air.n.01	-1	-_hypernym-_derivationally_related_form-,0.2 -#- -_hypernym-derivationally_related_form-,0.31
synset:resettlement.n.01,synset:cold.a.01	1	-_similar_to-,1.0 -#- -similar_to-,1.0 -#- -derivationally_related_form-hypernym-_derivationally_related_form-,0.47 -#- -derivationally_related_form-hypernym-derivationally_related_form-,0.53 -#- -similar_to-_derivationally_related_form-derivationally_related_form-,1.0 -#- -similar_to-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-hypernym-_derivationally_related_form-,0.44 -#- -similar_to-derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-hypernym-derivationally_related_form-,0.46 -#- -similar_to-derivationally_related_form-derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_similar_to-derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -derivationally_related_form-_derivationally_related_form-similar_to-,1.0 -#- -_similar_to-derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-similar_to-,1.0
synset:exchange.n.10,synset:attractive.a.01	1	-_similar_to-,1.0 -#- -similar_to-,1.0 -#- -_similar_to-derivationally_related_form-derivationally_related_form-,0.6617647058823529 -#- -synset_domain_topic_of-_synset_domain_topic_of-similar_to-,1.0 -#- -synset_domain_topic_of-_synset_domain_topic_of-_similar_to-,1.0 -#- -similar_to-_derivationally_related_form-derivationally_related_form-,0.8133333333333334 -#- -similar_to-_derivationally_related_form-_derivationally_related_form-,0.7671232876712328 -#- -similar_to-derivationally_related_form-_derivationally_related_form-,0.676056338028169 -#- -similar_to-derivationally_related_form-derivationally_related_form-,0.6956521739130435 -#- -_similar_to-derivationally_related_form-_derivationally_related_form-,0.7142857142857143
synset:noxious.a.01,synset:robalo.n.01	-1	-_also_see-_derivationally_related_form-_derivationally_related_form-,0.2127659574468085 -#- -_also_see-derivationally_related_form-derivationally_related_form-,0.23333333333333334 -#- -also_see-_derivationally_related_form-derivationally_related_form-,0.2978723404255319 -#- -derivationally_related_form-hypernym-_derivationally_related_form-,0.7051282051282052 -#- -_also_see-derivationally_related_form-_derivationally_related_form-,0.26373626373626374 -#- -derivationally_related_form-hypernym-derivationally_related_form-,0.7285714285714285 -#- -also_see-similar_to-,0.5266666666666666 -#- -_also_see-_derivationally_related_form-derivationally_related_form-,0.25 -#- -_derivationally_related_form-hypernym-_derivationally_related_form-,0.6805555555555556 -#- -_derivationally_related_form-hypernym-derivationally_related_form-,0.7951807228915663 -#- -also_see-_derivationally_related_form-_derivationally_related_form-,0.23404255319148937 -#- -_also_see-similar_to-,0.6066666666666667
synset:visibleness.n.01,synset:siluriform_fish.n.01	-1	-derivationally_related_form-similar_to-member_meronym-,1.0 -#- -_derivationally_related_form-similar_to-member_meronym-,1.0
synset:concave.a.01,synset:concavity.n.02	-1	-derivationally_related_form-,0.4708994708994709 -#- -_similar_to-_similar_to-derivationally_related_form-,0.5301204819277109 -#- -_similar_to-similar_to-_derivationally_related_form-,0.4418604651162791 -#- -_similar_to-_similar_to-_derivationally_related_form-,0.5955056179775281 -#- -similar_to-_similar_to-derivationally_related_form-,0.5111111111111111 -#- -similar_to-similar_to-_derivationally_related_form-,0.5056179775280899 -#- -_derivationally_related_form-,0.48677248677248675 -#- -_similar_to-similar_to-derivationally_related_form-,0.5340909090909091 -#- -similar_to-_similar_to-_derivationally_related_form-,0.6373626373626373 -#- -derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.5185185185185185 -#- -derivationally_related_form-hypernym-_hypernym-,0.07692307692307693 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.5301204819277109 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.5813953488372093
synset:distance.n.01,synset:set.v.14	-1	-_hypernym-_derivationally_related_form-_similar_to-_hypernym-,0.30434782608695654
synset:solidify.v.02,synset:solidify.v.02	-1	-derivationally_related_form-_derivationally_related_form-,0.7586206896551724 -#- -_derivationally_related_form-_derivationally_related_form-,0.6694915254237288 -#- -derivationally_related_form-derivationally_related_form-,0.6583333333333333 -#- -_derivationally_related_form-derivationally_related_form-,0.7758620689655172 -#- -synset_domain_topic_of-_synset_domain_topic_of-,0.015748031496062992 -#- -_hypernym-hypernym-,1.0
synset:tidy.a.01,synset:stiffen.v.02	-1	-_also_see-similar_to-hypernym-,1.0 -#- -_also_see-_similar_to-hypernym-,1.0
synset:robalo.n.01,synset:unwholesome.a.01	1	-derivationally_related_form-_derivationally_related_form-,0.34959349593495936 -#- -_derivationally_related_form-_derivationally_related_form-,0.42276422764227645 -#- -derivationally_related_form-derivationally_related_form-,0.33070866141732286 -#- -_derivationally_related_form-derivationally_related_form-,0.3983739837398374 -#- -derivationally_related_form-_hypernym-_derivationally_related_form-also_see-,0.5 -#- -_derivationally_related_form-_hypernym-_derivationally_related_form-also_see-,0.5
synset:bowdlerization.n.01,synset:coloured.a.01	1	-_similar_to-,1.0 -#- -similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-similar_to-,1.0 -#- -derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -_similar_to-_also_see-also_see-,1.0 -#- -derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -derivationally_related_form-_derivationally_related_form-similar_to-,1.0
synset:nightjar.n.01,synset:practical.a.01	1	-_similar_to-,1.0 -#- -similar_to-,1.0 -#- -_similar_to-also_see-_also_see-,0.6851851851851852 -#- -synset_domain_topic_of-_synset_domain_topic_of-_similar_to-,1.0 -#- -_similar_to-also_see-also_see-,0.6666666666666666 -#- -similar_to-_derivationally_related_form-derivationally_related_form-,0.74 -#- -similar_to-_derivationally_related_form-_derivationally_related_form-,0.67 -#- -derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -_similar_to-_also_see-also_see-,0.6923076923076923 -#- -similar_to-derivationally_related_form-_derivationally_related_form-,0.62 -#- -derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_similar_to-,1.0 -#- -similar_to-derivationally_related_form-derivationally_related_form-,0.6 -#- -derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_similar_to-derivationally_related_form-_derivationally_related_form-,0.65 -#- -_derivationally_related_form-derivationally_related_form-similar_to-,1.0 -#- -_hypernym-hypernym-similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_similar_to-,1.0 -#- -similar_to-_also_see-_also_see-,0.7372881355932204 -#- -derivationally_related_form-_derivationally_related_form-similar_to-,1.0 -#- -_similar_to-derivationally_related_form-derivationally_related_form-,0.6 -#- -_similar_to-_also_see-_also_see-,0.6146788990825688 -#- -synset_domain_topic_of-_synset_domain_topic_of-similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-similar_to-,1.0
synset:attractive.a.01,synset:attractive.a.01	-1	-similar_to-_similar_to-,1.0 -#- -similar_to-similar_to-,1.0 -#- -_similar_to-_similar_to-,1.0 -#- -derivationally_related_form-_derivationally_related_form-,0.6347826086956522 -#- -similar_to-synset_domain_topic_of-_synset_domain_topic_of-_similar_to-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-,0.6491228070175439 -#- -derivationally_related_form-derivationally_related_form-,0.6909090909090909 -#- -_derivationally_related_form-derivationally_related_form-,0.6422018348623854 -#- -_similar_to-similar_to-,1.0
