-|tv|tv_program|program_creator-_|tv|tv_program|program_creator-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.6076360325947506
-|tv|tv_program|genre-_|tv|tv_program|genre-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.44124334069126137
-|tv|tv_program|genre-_|tv|tv_program|genre-|tv|tv_program|genre-_|tv|tv_program|genre-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.35975745909174495
-_|tv|tv_writer|tv_programs.|tv|tv_program_writer_relationship|tv_program-|tv|tv_writer|tv_programs.|tv|tv_program_writer_relationship|tv_program-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.2985883333444352
-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-_|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.26384099370686886
-|tv|tv_program|country_of_origin-_|tv|tv_program|country_of_origin-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.08997582670203774
-_|tv|tv_network|programs.|tv|tv_network_duration|program-|tv|tv_network|programs.|tv|tv_network_duration|program-|tv|tv_program|genre-_|tv|tv_program|genre-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.03116517837877887
-|tv|tv_program|tv_producer.|tv|tv_producer_term|producer_type-_|tv|tv_program|tv_producer.|tv|tv_producer_term|producer_type-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.0
-|tv|tv_program|languages-_|tv|tv_program|languages-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.0
-|tv|tv_program|genre-_|tv|tv_program|genre-|tv|tv_program|country_of_origin-_|tv|tv_program|country_of_origin-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.0
-_|tv|tv_network|programs.|tv|tv_network_duration|program-|tv|tv_network|programs.|tv|tv_network_duration|program-|tv|tv_program|country_of_origin-_|tv|tv_program|country_of_origin-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.0
-_|tv|tv_producer|programs_produced.|tv|tv_producer_term|program-|tv|tv_producer|programs_produced.|tv|tv_producer_term|program-|tv|tv_program|country_of_origin-_|tv|tv_program|country_of_origin-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	0.0
-_|tv|tv_writer|tv_programs.|tv|tv_program_writer_relationship|tv_program-|tv|tv_writer|tv_programs.|tv|tv_program_writer_relationship|tv_program-|tv|tv_program|genre-_|tv|tv_program|genre-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	-0.01900536640047035
-_|tv|tv_producer|programs_produced.|tv|tv_producer_term|program-|tv|tv_producer|programs_produced.|tv|tv_producer_term|producer_type-_|tv|tv_program|tv_producer.|tv|tv_producer_term|producer_type-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	-0.035746985113950996
-_|tv|tv_network|programs.|tv|tv_network_duration|program-|tv|tv_network|programs.|tv|tv_network_duration|program-|tv|tv_program|regular_cast.|tv|regular_tv_appearance|actor-	-0.03850622441628068
